"商品编码","商品名称","贸易伙伴编码","贸易伙伴名称","第一数量","第一计量单位","第二数量","第二计量单位","美元",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","142","中国","10","一般贸易","31","上海市","46,154",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","142","中国","10","一般贸易","32","江苏省","5,483",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","142","中国","10","一般贸易","33","浙江省","530,682",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","142","中国","39","其他","11","北京市","77,216",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","142","中国","39","其他","12","天津市","4,803",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","142","中国","39","其他","31","上海市","528",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","142","中国","39","其他","32","江苏省","2,053",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","143","中国台湾","10","一般贸易","13","河北省","155,260",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","143","中国台湾","10","一般贸易","31","上海市","3,060",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","143","中国台湾","10","一般贸易","32","江苏省","803,101",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","143","中国台湾","10","一般贸易","44","广东省","171,117",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","215","埃及","10","一般贸易","32","江苏省","34,324",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","217","埃塞俄比亚","10","一般贸易","31","上海市","335,744",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","236","尼日利亚","10","一般贸易","37","山东省","40,092",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","244","南非","10","一般贸易","32","江苏省","164,181",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","249","突尼斯","10","一般贸易","32","江苏省","207,332",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","249","突尼斯","10","一般贸易","33","浙江省","64,335",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","250","乌干达","10","一般贸易","32","江苏省","144",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","301","比利时","10","一般贸易","32","江苏省","596,189",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","303","英国","10","一般贸易","11","北京市","37,399",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","303","英国","10","一般贸易","31","上海市","968,181",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","303","英国","10","一般贸易","32","江苏省","2,119",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","303","英国","10","一般贸易","33","浙江省","17,022",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","303","英国","10","一般贸易","51","四川省","27,301",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","303","英国","39","其他","11","北京市","19,214",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","303","英国","39","其他","33","浙江省","3,677",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","304","德国","10","一般贸易","31","上海市","128,760",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","304","德国","10","一般贸易","32","江苏省","14,090",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","304","德国","10","一般贸易","42","湖北省","35,259",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","304","德国","10","一般贸易","44","广东省","460,051",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","304","德国","10","一般贸易","50","重庆市","213,672",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","304","德国","39","其他","11","北京市","3,156",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","305","法国","10","一般贸易","31","上海市","3,673",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","306","爱尔兰","10","一般贸易","31","上海市","32,937",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","307","意大利","10","一般贸易","31","上海市","4,744",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","309","荷兰","10","一般贸易","12","天津市","72",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","309","荷兰","10","一般贸易","32","江苏省","25,339",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","312","西班牙","10","一般贸易","37","山东省","321,029",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","312","西班牙","10","一般贸易","44","广东省","500,639",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","321","匈牙利","10","一般贸易","31","上海市","374",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","321","匈牙利","39","其他","51","四川省","1,822",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","327","波兰","10","一般贸易","33","浙江省","677,276",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","327","波兰","10","一般贸易","61","陕西省","1,294",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","330","瑞典","10","一般贸易","31","上海市","910",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","331","瑞士","10","一般贸易","32","江苏省","24,320,613",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","331","瑞士","39","其他","11","北京市","1,321",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","335","拉脱维亚","10","一般贸易","31","上海市","546",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","335","拉脱维亚","10","一般贸易","51","四川省","14,960",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","336","立陶宛","10","一般贸易","31","上海市","198",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","340","白俄罗斯","10","一般贸易","13","河北省","603,625",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","344","俄罗斯","10","一般贸易","11","北京市","27,330",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","344","俄罗斯","10","一般贸易","31","上海市","9,516",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","344","俄罗斯","10","一般贸易","32","江苏省","723,286",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","344","俄罗斯","10","一般贸易","33","浙江省","730,130",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","344","俄罗斯","10","一般贸易","37","山东省","3,207,700",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","344","俄罗斯","10","一般贸易","41","河南省","18,600",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","344","俄罗斯","10","一般贸易","42","湖北省","693,642",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","347","乌克兰","10","一般贸易","31","上海市","9,053",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","347","乌克兰","10","一般贸易","32","江苏省","4,433",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","347","乌克兰","39","其他","11","北京市","14,199",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","347","乌克兰","39","其他","31","上海市","6,700",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","350","斯洛文尼亚","39","其他","50","重庆市","6,312",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","351","克罗地亚","10","一般贸易","42","湖北省","1,566",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","402","阿根廷","10","一般贸易","31","上海市","104,230",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","402","阿根廷","10","一般贸易","32","江苏省","125,795",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","410","巴西","10","一般贸易","32","江苏省","2,328,335",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","410","巴西","10","一般贸易","33","浙江省","75,477",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","410","巴西","10","一般贸易","37","山东省","534,946",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","419","厄瓜多尔","10","一般贸易","35","福建省","21,246",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","429","墨西哥","10","一般贸易","33","浙江省","687,501",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","434","秘鲁","10","一般贸易","32","江苏省","14,746,935",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","434","秘鲁","10","一般贸易","33","浙江省","93,448",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","501","加拿大","10","一般贸易","11","北京市","21,781",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","501","加拿大","10","一般贸易","31","上海市","129,088",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","501","加拿大","10","一般贸易","32","江苏省","4,061",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","11","北京市","14,652,326",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","12","天津市","85,643",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","13","河北省","804,669",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","21","辽宁省","527,492",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","31","上海市","1,415,580",
"202502","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","32","江苏省","3,001,452",
